Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
5	GO:0001558~regulation of cell growth	6	0.703399766	0.003705974	CDKN1A, CTGF, APOE, WFDC1, PAPPA2, CYR61	73	194	13528	5.731393871	0.984483116	0.405912294	5.778565487
5	GO:0008201~heparin binding	4	0.468933177	0.018084817	CTGF, APOE, SERPINA5, CYR61	71	103	12983	7.101326405	0.985768973	0.572784255	20.90029971
5	GO:0048514~blood vessel morphogenesis	5	0.586166471	0.025968758	CTGF, APOE, CITED2, CYR61, IHH	73	211	13528	4.391352334	1	0.82387924	34.41465071
5	GO:0005539~glycosaminoglycan binding	4	0.468933177	0.039795556	CTGF, APOE, SERPINA5, CYR61	71	140	12983	5.224547284	0.999922242	0.693561657	40.64905114
5	GO:0001568~blood vessel development	5	0.586166471	0.041488313	CTGF, APOE, CITED2, CYR61, IHH	73	245	13528	3.781940173	1	0.88479587	49.30327784
5	GO:0001944~vasculature development	5	0.586166471	0.044673203	CTGF, APOE, CITED2, CYR61, IHH	73	251	13528	3.691535229	1	0.850306248	51.93740872
5	GO:0001871~pattern binding	4	0.468933177	0.050353204	CTGF, APOE, SERPINA5, CYR61	71	154	12983	4.74958844	0.999994085	0.737512948	48.50776517
5	GO:0030247~polysaccharide binding	4	0.468933177	0.050353204	CTGF, APOE, SERPINA5, CYR61	71	154	12983	4.74958844	0.999994085	0.737512948	48.50776517
5	GO:0001525~angiogenesis	3	0.351699883	0.186153521	CTGF, CYR61, IHH	73	148	13528	3.756386524	1	0.978760488	96.3198411
5	GO:0035295~tube development	3	0.351699883	0.327486647	CTGF, CYR61, IHH	73	220	13528	2.527023661	1	0.988849945	99.82709954
6	GO:0001501~skeletal system development	5	0.586166471	0.090002225	SATB2, COL9A2, HOXA13, CTGF, IHH	73	319	13528	2.904624898	1	0.938253569	77.95260959
6	GO:0001503~ossification	3	0.351699883	0.124982668	SATB2, CTGF, IHH	73	115	13528	4.834306135	1	0.961477843	88.23903287
6	GO:0060348~bone development	3	0.351699883	0.139336545	SATB2, CTGF, IHH	73	123	13528	4.519879719	1	0.967802883	90.97838178
7	GO:0007389~pattern specification process	6	0.703399766	0.013790623	MDFI, SATB2, SFRP2, CITED2, CYR61, IHH	73	267	13528	4.164383562	0.999999829	0.622353845	19.95828561
7	GO:0043009~chordate embryonic development	3	0.351699883	0.529123095	SATB2, SFRP2, CITED2	73	331	13528	1.679592766	1	0.997905004	99.99942953
7	GO:0009792~embryonic development ending in birth or egg hatching	3	0.351699883	0.534012583	SATB2, SFRP2, CITED2	73	334	13528	1.664506603	1	0.99798749	99.99951743
8	GO:0008237~metallopeptidase activity	4	0.468933177	0.076052903	PAPPA, MMP26, PAPPA2, MMP3	71	183	12983	3.996921419	0.99999999	0.784731099	63.80317917
8	GO:0008233~peptidase activity	7	0.82063306	0.088578767	CAPN6, PAPPA, MMP26, PAPPA2, PCSK7, MMP3, IHH	71	574	12983	2.229989694	1	0.78639499	69.62514302
8	GO:0070011~peptidase activity, acting on L-amino acid peptides	6	0.703399766	0.173787483	CAPN6, PAPPA, MMP26, PAPPA2, PCSK7, MMP3	71	549	12983	1.99846071	1	0.937963269	91.39238248
8	GO:0004175~endopeptidase activity	4	0.468933177	0.329306601	CAPN6, MMP26, PCSK7, MMP3	71	375	12983	1.950497653	1	0.963989254	99.40930312
8	GO:0006508~proteolysis	7	0.82063306	0.494221918	CAPN6, PAPPA, MMP26, PAPPA2, PCSK7, MMP3, IHH	73	1054	13528	1.230745237	1	0.997338414	99.99820506
9	GO:0048609~reproductive process in a multicellular organism	7	0.82063306	0.044782304	HSPA2, SERPINA5, WIPF3, VGF, PRL, CITED2, IHH	73	487	13528	2.663666282	1	0.840532155	52.0253279
9	GO:0032504~multicellular organism reproduction	7	0.82063306	0.044782304	HSPA2, SERPINA5, WIPF3, VGF, PRL, CITED2, IHH	73	487	13528	2.663666282	1	0.840532155	52.0253279
9	GO:0003006~reproductive developmental process	4	0.468933177	0.163311292	HSPA2, HOXA13, VGF, CITED2	73	262	13528	2.829237687	1	0.977054764	94.26428819
9	GO:0019953~sexual reproduction	4	0.468933177	0.442320826	HSPA2, SERPINA5, WIPF3, VGF	73	458	13528	1.618472214	1	0.996122938	99.9914064
9	GO:0007283~spermatogenesis	3	0.351699883	0.490532113	HSPA2, SERPINA5, WIPF3	73	308	13528	1.805016901	1	0.997291706	99.99798322
9	GO:0048232~male gamete generation	3	0.351699883	0.490532113	HSPA2, SERPINA5, WIPF3	73	308	13528	1.805016901	1	0.997291706	99.99798322
9	GO:0007276~gamete generation	3	0.351699883	0.625917266	HSPA2, SERPINA5, WIPF3	73	395	13528	1.407456216	1	0.999360562	99.99998574
10	GO:0050804~regulation of synaptic transmission	5	0.586166471	0.005930625	COL4A4, BCHE, APOE, VGF, CACNA1A	73	136	13528	6.813053989	0.998736628	0.486957766	9.095397565
10	GO:0051969~regulation of transmission of nerve impulse	5	0.586166471	0.007775614	COL4A4, BCHE, APOE, VGF, CACNA1A	73	147	13528	6.303233622	0.999842854	0.548965849	11.76279766
10	GO:0031644~regulation of neurological system process	5	0.586166471	0.00892524	COL4A4, BCHE, APOE, VGF, CACNA1A	73	153	13528	6.05604799	0.999957204	0.567536071	13.38757269
10	GO:0007267~cell-cell signaling	8	0.937866354	0.039970031	COL4A4, APOE, CD24, TRH, VGF, CACNA1A, ADCYAP1, IHH	73	600	13528	2.47086758	1	0.89856759	48.00045531
10	GO:0044057~regulation of system process	5	0.586166471	0.082301893	COL4A4, BCHE, APOE, VGF, CACNA1A	73	309	13528	2.998625704	1	0.936281827	74.76377658
10	GO:0051960~regulation of nervous system development	4	0.468933177	0.082552689	COL4A4, APOE, CD24, CACNA1A	73	192	13528	3.860730594	1	0.931800905	74.8741151
10	GO:0060284~regulation of cell development	4	0.468933177	0.095903112	COL4A4, APOE, CD24, CACNA1A	73	205	13528	3.615903775	1	0.945003064	80.1361859
10	GO:0045664~regulation of neuron differentiation	3	0.351699883	0.157751782	APOE, CD24, CACNA1A	73	133	13528	4.180039139	1	0.97710808	93.62181875
10	GO:0007268~synaptic transmission	4	0.468933177	0.211531287	COL4A4, APOE, CD24, CACNA1A	73	298	13528	2.487450584	1	0.985486222	97.78534781
10	GO:0050767~regulation of neurogenesis	3	0.351699883	0.221090294	APOE, CD24, CACNA1A	73	166	13528	3.349067503	1	0.986606297	98.17870057
10	GO:0006874~cellular calcium ion homeostasis	3	0.351699883	0.254558731	APOE, CD24, CACNA1A	73	183	13528	3.037951943	1	0.989725138	99.09925349
10	GO:0042981~regulation of apoptosis	7	0.82063306	0.255748471	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	804	13528	1.613439651	1	0.988650053	99.12202606
10	GO:0051726~regulation of cell cycle	4	0.468933177	0.258143725	CDKN1A, HOXA13, CITED2, ADCYAP1	73	331	13528	2.239457021	1	0.98782384	99.16624545
10	GO:0042995~cell projection	7	0.82063306	0.260926365	CA9, APOE, ALDOC, MYO15A, CD24, VGF, CACNA1A	80	697	12782	1.604626973	1	0.994879292	97.37247071
10	GO:0043067~regulation of programmed cell death	7	0.82063306	0.262999285	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	812	13528	1.597543694	1	0.987595569	99.24955531
10	GO:0055074~calcium ion homeostasis	3	0.351699883	0.264440172	APOE, CD24, CACNA1A	73	188	13528	2.957155348	1	0.987246248	99.27273372
10	GO:0010941~regulation of cell death	7	0.82063306	0.265733125	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	815	13528	1.591663165	1	0.986859816	99.29295937
10	GO:0043025~cell soma	3	0.351699883	0.278456651	APOE, VGF, CACNA1A	80	168	12782	2.853125	1	0.994047216	98.0317936
10	GO:0006875~cellular metal ion homeostasis	3	0.351699883	0.280255053	APOE, CD24, CACNA1A	73	196	13528	2.83645513	1	0.986975596	99.48670555
10	GO:0009897~external side of plasma membrane	3	0.351699883	0.283045198	APOE, CD24, IHH	80	170	12782	2.819558824	1	0.987136749	98.17726487
10	GO:0019226~transmission of nerve impulse	4	0.468933177	0.28562512	COL4A4, APOE, CD24, CACNA1A	73	350	13528	2.117886497	1	0.987576438	99.54477608
10	GO:0055065~metal ion homeostasis	3	0.351699883	0.298023143	APOE, CD24, CACNA1A	73	205	13528	2.711927832	1	0.988448692	99.65617941
10	GO:0010604~positive regulation of macromolecule metabolic process	7	0.82063306	0.304745455	SATB2, HOXA13, APOE, CD24, HMGA1, CITED2, IHH	73	857	13528	1.513658669	1	0.986944246	99.70532917
10	GO:0030005~cellular di-, tri-valent inorganic cation homeostasis	3	0.351699883	0.341136964	APOE, CD24, CACNA1A	73	227	13528	2.449097821	1	0.989380635	99.87554172
10	GO:0043005~neuron projection	4	0.468933177	0.354557593	APOE, ALDOC, VGF, CACNA1A	80	342	12782	1.86871345	1	0.989770797	99.48539133
10	GO:0055066~di-, tri-valent inorganic cation homeostasis	3	0.351699883	0.364339869	APOE, CD24, CACNA1A	73	239	13528	2.326130567	1	0.991736674	99.92994947
10	GO:0009986~cell surface	4	0.468933177	0.364728628	HSPA2, APOE, CD24, IHH	80	348	12782	1.836494253	1	0.980885317	99.57493887
10	GO:0008284~positive regulation of cell proliferation	4	0.468933177	0.379165298	CDKN1A, CD24, PRL, IHH	73	414	13528	1.790483754	1	0.992932749	99.95201502
10	GO:0030003~cellular cation homeostasis	3	0.351699883	0.39291457	APOE, CD24, CACNA1A	73	254	13528	2.188760651	1	0.993557334	99.96648952
10	GO:0055080~cation homeostasis	3	0.351699883	0.451870848	APOE, CD24, CACNA1A	73	286	13528	1.943864355	1	0.996381279	99.99348499
10	GO:0048878~chemical homeostasis	4	0.468933177	0.516344123	APOE, CD24, VGF, CACNA1A	73	512	13528	1.447773973	1	0.997611377	99.99912368
10	GO:0006873~cellular ion homeostasis	3	0.351699883	0.595911838	APOE, CD24, CACNA1A	73	374	13528	1.486484507	1	0.999098555	99.99995088
10	GO:0055082~cellular chemical homeostasis	3	0.351699883	0.604660704	APOE, CD24, CACNA1A	73	380	13528	1.463013699	1	0.999160904	99.99996542
10	GO:0050801~ion homeostasis	3	0.351699883	0.644965453	APOE, CD24, CACNA1A	73	409	13528	1.359279231	1	0.999544695	99.99999383
10	GO:0019725~cellular homeostasis	3	0.351699883	0.714798426	APOE, CD24, CACNA1A	73	466	13528	1.193015462	1	0.999857037	99.99999982
10	GO:0042592~homeostatic process	4	0.468933177	0.770561684	APOE, CD24, VGF, CACNA1A	73	751	13528	0.987030991	1	0.999955071	99.99999999
10	GO:0050877~neurological system process	6	0.703399766	0.783276678	COL4A4, BCHE, APOE, MYO15A, CD24, CACNA1A	73	1210	13528	0.918917695	1	0.999965467	100
10	GO:0016192~vesicle-mediated transport	3	0.351699883	0.817591568	APOE, CD24, CACNA1A	73	576	13528	0.965182648	1	0.999984878	100
11	GO:0016477~cell migration	4	0.468933177	0.181655144	SATB2, TNS1, CTGF, CD24	73	276	13528	2.68572563	1	0.977903925	95.97983624
11	GO:0048870~cell motility	4	0.468933177	0.224061434	SATB2, TNS1, CTGF, CD24	73	307	13528	2.41452858	1	0.986601236	98.28693947
11	GO:0051674~localization of cell	4	0.468933177	0.224061434	SATB2, TNS1, CTGF, CD24	73	307	13528	2.41452858	1	0.986601236	98.28693947
11	GO:0006928~cell motion	4	0.468933177	0.46611735	SATB2, TNS1, CTGF, CD24	73	475	13528	1.560547945	1	0.99658159	99.99572868
12	GO:0008092~cytoskeletal protein binding	9	1.055099648	0.005567047	TNS1, APOE, ALDOC, MYO15A, MYO1D, NPHS1, PDLIM3, WIPF3, SYNM	71	504	12983	3.265342052	0.727671455	0.351816873	6.920790509
12	GO:0003779~actin binding	4	0.468933177	0.257037864	TNS1, MYO15A, MYO1D, WIPF3	71	326	12983	2.243670613	1	0.944114193	97.80053673
12	GO:0005856~cytoskeleton	6	0.703399766	0.938475389	TNS1, ALDOC, MYO15A, MYO1D, PDLIM3, SYNM	80	1381	12782	0.694170891	1	0.99998666	100
12	GO:0043232~intracellular non-membrane-bounded organelle	10	1.172332943	0.987606629	TNS1, CA9, ALDOC, MYO15A, MYO1D, PDLIM3, SYNM, HMGA2, HMGA1, CITED2	80	2596	12782	0.615466102	1	0.999999223	100
12	GO:0043228~non-membrane-bounded organelle	10	1.172332943	0.987606629	TNS1, CA9, ALDOC, MYO15A, MYO1D, PDLIM3, SYNM, HMGA2, HMGA1, CITED2	80	2596	12782	0.615466102	1	0.999999223	100
13	GO:0007389~pattern specification process	6	0.703399766	0.013790623	MDFI, SATB2, SFRP2, CITED2, CYR61, IHH	73	267	13528	4.164383562	0.999999829	0.622353845	19.95828561
13	GO:0048514~blood vessel morphogenesis	5	0.586166471	0.025968758	CTGF, APOE, CITED2, CYR61, IHH	73	211	13528	4.391352334	1	0.82387924	34.41465071
13	GO:0001568~blood vessel development	5	0.586166471	0.041488313	CTGF, APOE, CITED2, CYR61, IHH	73	245	13528	3.781940173	1	0.88479587	49.30327784
13	GO:0001944~vasculature development	5	0.586166471	0.044673203	CTGF, APOE, CITED2, CYR61, IHH	73	251	13528	3.691535229	1	0.850306248	51.93740872
13	GO:0009890~negative regulation of biosynthetic process	7	0.82063306	0.084046941	MDFI, SATB2, APOE, APOC1, FOSB, CACNA1A, CITED2	73	573	13528	2.263883908	1	0.930203913	75.52219503
13	GO:0001501~skeletal system development	5	0.586166471	0.090002225	SATB2, COL9A2, HOXA13, CTGF, IHH	73	319	13528	2.904624898	1	0.938253569	77.95260959
13	GO:0043066~negative regulation of apoptosis	5	0.586166471	0.119544349	CDKN1A, APOE, CACNA1A, CITED2, IHH	73	354	13528	2.61744447	1	0.96392128	87.01084406
13	GO:0043069~negative regulation of programmed cell death	5	0.586166471	0.124075906	CDKN1A, APOE, CACNA1A, CITED2, IHH	73	359	13528	2.580989812	1	0.965888953	88.04211832
13	GO:0060548~negative regulation of cell death	5	0.586166471	0.124991079	CDKN1A, APOE, CACNA1A, CITED2, IHH	73	360	13528	2.573820396	1	0.958723562	88.24084509
13	GO:0000122~negative regulation of transcription from RNA polymerase II promoter	4	0.468933177	0.168492935	MDFI, SATB2, FOSB, CITED2	73	266	13528	2.786692759	1	0.976811896	94.80799567
13	GO:0031327~negative regulation of cellular biosynthetic process	6	0.703399766	0.17822816	MDFI, SATB2, APOC1, FOSB, CACNA1A, CITED2	73	561	13528	1.981979342	1	0.979013223	95.70127974
13	GO:0043565~sequence-specific DNA binding	6	0.703399766	0.228839143	SATB2, HOXA13, SPDEF, FOSB, HMGA2, HMGA1	71	607	12983	1.807504003	1	0.944044001	96.45057246
13	GO:0045935~positive regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	6	0.703399766	0.237897508	SATB2, HOXA13, APOE, HMGA1, CITED2, IHH	73	624	13528	1.781875659	1	0.988696296	98.71618137
13	GO:0045893~positive regulation of transcription, DNA-dependent	5	0.586166471	0.248619076	SATB2, HOXA13, HMGA1, CITED2, IHH	73	477	13528	1.942505959	1	0.989761984	98.97703988
13	GO:0051254~positive regulation of RNA metabolic process	5	0.586166471	0.253284747	SATB2, HOXA13, HMGA1, CITED2, IHH	73	481	13528	1.926352063	1	0.990103262	99.07425504
13	GO:0042981~regulation of apoptosis	7	0.82063306	0.255748471	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	804	13528	1.613439651	1	0.988650053	99.12202606
13	GO:0051173~positive regulation of nitrogen compound metabolic process	6	0.703399766	0.257955652	SATB2, HOXA13, APOE, HMGA1, CITED2, IHH	73	644	13528	1.726537905	1	0.988475271	99.16285039
13	GO:0043067~regulation of programmed cell death	7	0.82063306	0.262999285	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	812	13528	1.597543694	1	0.987595569	99.24955531
13	GO:0010941~regulation of cell death	7	0.82063306	0.265733125	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	815	13528	1.591663165	1	0.986859816	99.29295937
13	GO:0045892~negative regulation of transcription, DNA-dependent	4	0.468933177	0.294363937	MDFI, SATB2, FOSB, CITED2	73	356	13528	2.082191781	1	0.988851561	99.62629365
13	GO:0051172~negative regulation of nitrogen compound metabolic process	5	0.586166471	0.298440983	MDFI, SATB2, APOC1, FOSB, CITED2	73	519	13528	1.785308945	1	0.987951477	99.65944566
13	GO:0031328~positive regulation of cellular biosynthetic process	6	0.703399766	0.300283548	SATB2, HOXA13, APOE, HMGA1, CITED2, IHH	73	685	13528	1.62319768	1	0.987155308	99.67350503
13	GO:0051253~negative regulation of RNA metabolic process	4	0.468933177	0.303122801	MDFI, SATB2, FOSB, CITED2	73	362	13528	2.047680315	1	0.987183893	99.69410831
13	GO:0010604~positive regulation of macromolecule metabolic process	7	0.82063306	0.304745455	SATB2, HOXA13, APOE, CD24, HMGA1, CITED2, IHH	73	857	13528	1.513658669	1	0.986944246	99.70532917
13	GO:0009891~positive regulation of biosynthetic process	6	0.703399766	0.310798731	SATB2, HOXA13, APOE, HMGA1, CITED2, IHH	73	695	13528	1.599842318	1	0.98767514	99.74387415
13	GO:0045944~positive regulation of transcription from RNA polymerase II promoter	4	0.468933177	0.316287761	SATB2, HOXA13, CITED2, IHH	73	371	13528	1.998006129	1	0.988248797	99.77468984
13	GO:0006357~regulation of transcription from RNA polymerase II promoter	6	0.703399766	0.344784769	MDFI, SATB2, HOXA13, FOSB, CITED2, IHH	73	727	13528	1.529422849	1	0.989551218	99.88614046
13	GO:0045941~positive regulation of transcription	5	0.586166471	0.353115394	SATB2, HOXA13, HMGA1, CITED2, IHH	73	564	13528	1.642864082	1	0.990481919	99.90725725
13	GO:0010628~positive regulation of gene expression	5	0.586166471	0.373879834	SATB2, HOXA13, HMGA1, CITED2, IHH	73	581	13528	1.594794049	1	0.992625096	99.94502967
13	GO:0003700~transcription factor activity	7	0.82063306	0.430802574	PLAG1, SATB2, HOXA13, SPDEF, FOSB, HMGA1, CITED2	71	975	12983	1.312834958	1	0.983480071	99.92824081
13	GO:0016481~negative regulation of transcription	4	0.468933177	0.443731574	MDFI, SATB2, FOSB, CITED2	73	459	13528	1.614946131	1	0.996033606	99.99174836
13	GO:0010557~positive regulation of macromolecule biosynthetic process	5	0.586166471	0.462038539	SATB2, HOXA13, HMGA1, CITED2, IHH	73	654	13528	1.416781869	1	0.996659638	99.9951744
13	GO:0010629~negative regulation of gene expression	4	0.468933177	0.505684226	MDFI, SATB2, FOSB, CITED2	73	504	13528	1.470754512	1	0.997605674	99.99875706
13	GO:0045934~negative regulation of nucleobase, nucleoside, nucleotide and nucleic acid metabolic process	4	0.468933177	0.516344123	MDFI, SATB2, FOSB, CITED2	73	512	13528	1.447773973	1	0.997611377	99.99912368
13	GO:0010605~negative regulation of macromolecule metabolic process	5	0.586166471	0.553597021	MDFI, SATB2, SERPINA5, FOSB, CITED2	73	734	13528	1.262364227	1	0.998367993	99.99975755
13	GO:0010558~negative regulation of macromolecule biosynthetic process	4	0.468933177	0.561533951	MDFI, SATB2, FOSB, CITED2	73	547	13528	1.355137612	1	0.998518199	99.99981815
13	GO:0006325~chromatin organization	3	0.351699883	0.601760052	SATB2, HMGA2, HMGA1	73	378	13528	1.470754512	1	0.999154448	99.99996112
13	GO:0030528~transcription regulator activity	8	0.937866354	0.721233276	PLAG1, SATB2, HOXA13, SPDEF, ADH1B, FOSB, HMGA1, CITED2	71	1512	12983	0.967508756	1	0.99960331	99.99999253
13	GO:0051276~chromosome organization	3	0.351699883	0.735421482	SATB2, HMGA2, HMGA1	73	485	13528	1.146278774	1	0.999910739	99.99999994
13	GO:0006355~regulation of transcription, DNA-dependent	9	1.055099648	0.743452046	MDFI, SATB2, HOXA13, SPDEF, FOSB, HMGA2, HMGA1, CITED2, IHH	73	1773	13528	0.940685627	1	0.999923699	99.99999997
13	GO:0051252~regulation of RNA metabolic process	9	1.055099648	0.766186821	MDFI, SATB2, HOXA13, SPDEF, FOSB, HMGA2, HMGA1, CITED2, IHH	73	1813	13528	0.919931394	1	0.999951901	99.99999999
13	GO:0008134~transcription factor binding	3	0.351699883	0.770040395	FOSB, HMGA1, CITED2	71	513	12983	1.069351783	1	0.99984644	99.99999937
13	GO:0045449~regulation of transcription	11	1.289566237	0.908110508	MDFI, PLAG1, SATB2, LBH, HOXA13, SPDEF, FOSB, HMGA2, HMGA1, CITED2, IHH	73	2601	13528	0.783723858	1	0.999999732	100
13	GO:0006350~transcription	7	0.82063306	0.976072987	PLAG1, LBH, HOXA13, SPDEF, HMGA2, HMGA1, CITED2	73	2101	13528	0.617422884	1	1	100
13	GO:0003677~DNA binding	8	0.937866354	0.977831181	PLAG1, SATB2, HOXA13, SPDEF, FOSB, HMGA2, HMGA1, CITED2	71	2331	12983	0.627573247	1	0.999999997	100
14	GO:0008285~negative regulation of cell proliferation	6	0.703399766	0.043050911	CDKN1A, APOE, BAI1, FABP3, WFDC1, CD24	73	361	13528	3.080028839	1	0.861231516	50.61212636
14	GO:0043405~regulation of MAP kinase activity	3	0.351699883	0.172798893	MDFI, APOE, CD24	73	141	13528	3.942873798	1	0.977649889	95.22265336
14	GO:0050865~regulation of cell activation	3	0.351699883	0.238774298	CDKN1A, APOE, CD24	73	175	13528	3.176829746	1	0.988161258	98.73965645
14	GO:0042981~regulation of apoptosis	7	0.82063306	0.255748471	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	804	13528	1.613439651	1	0.988650053	99.12202606
14	GO:0044092~negative regulation of molecular function	4	0.468933177	0.262459165	MDFI, CDKN1A, APOE, APOC1	73	334	13528	2.219342138	1	0.988157206	99.24068971
14	GO:0043067~regulation of programmed cell death	7	0.82063306	0.262999285	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	812	13528	1.597543694	1	0.987595569	99.24955531
14	GO:0010941~regulation of cell death	7	0.82063306	0.265733125	CDKN1A, HOXA13, APOE, CD24, CACNA1A, CITED2, IHH	73	815	13528	1.591663165	1	0.986859816	99.29295937
14	GO:0045859~regulation of protein kinase activity	4	0.468933177	0.278361795	MDFI, CDKN1A, APOE, CD24	73	345	13528	2.148580504	1	0.987845055	99.46462668
14	GO:0043549~regulation of kinase activity	4	0.468933177	0.295822493	MDFI, CDKN1A, APOE, CD24	73	357	13528	2.076359311	1	0.988572601	99.63848668
14	GO:0051338~regulation of transferase activity	4	0.468933177	0.317751908	MDFI, CDKN1A, APOE, CD24	73	372	13528	1.992635145	1	0.987999227	99.78230166
14	GO:0043065~positive regulation of apoptosis	4	0.468933177	0.402344147	CDKN1A, HOXA13, APOE, CD24	73	430	13528	1.723861102	1	0.993969709	99.97392714
14	GO:0043068~positive regulation of programmed cell death	4	0.468933177	0.406666694	CDKN1A, HOXA13, APOE, CD24	73	433	13528	1.711917492	1	0.994128052	99.97679132
14	GO:0010942~positive regulation of cell death	4	0.468933177	0.409543714	CDKN1A, HOXA13, APOE, CD24	73	435	13528	1.704046607	1	0.994144172	99.97853117
